Player,Rk,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls_90,Ast_90,G+A_90,G-PK_90,G+A-PK_90,xG_90,xAG_90,xG+xAG_90,npxG_90,npxG+xAG_90,Nation,Pos,Squad,Comp,Calculated_Age,Goals_per_minute,Goals_per_90,Assists_per_90
Max Lowe,1524,26.0,1997.0,10,4.0,503,5.6,0,0,0,0,0,0,1,0,0.6,0.6,0.7,1.3,5.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,0.23,0.1,0.23,eng ENG,"DF,MF",Sheffield Utd,eng Premier League,28.0,0.0,0.0,0.0
Max Moerstedt,1785,25.0,1998.0,1,0.0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de GER,"DF,FW",Hoffenheim,de Bundesliga,27.0,0.0,0.0,0.0
Max Svensson,2530,25.0,1998.0,1,0.0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,es ESP,FW,Osasuna,es La Liga,27.0,0.0,0.0,0.0
Maxence Caqueret,455,23.0,2000.0,34,34.0,3022,33.6,1,3,4,1,0,0,1,0,2.1,2.1,4.35,8.1,70.0,178.5,96.0,0.03,0.09,0.12,0.03,0.12,0.06,0.18,0.24,0.06,0.24,fr FRA,MF,Lyon,fr Ligue 1,25.0,0.0003307972213033411,0.02975304968759298,0.08925914906277893
Maxence Lacroix,1414,23.0,2000.0,28,27.0,2362,26.2,4,1,5,4,0,0,5,0,0.8,0.8,0.8,1.7,5.0,79.0,5.0,0.15,0.04,0.19,0.15,0.19,0.03,0.03,0.06,0.03,0.06,fr FRA,DF,Wolfsburg,de Bundesliga,25.0,0.0016927634363097758,0.15261350629530712,0.03815337657382678
Maxi Gómez,997,26.0,1996.0,31,12.0,1163,12.9,0,0,0,0,0,0,2,0,1.6,1.6,0.6,2.2,13.0,11.0,54.0,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.17,0.12,0.17,uy URU,FW,Cádiz,es La Liga,29.0,0.0,0.0,0.0
Maxim Leitsch,1458,25.0,1998.0,7,4.0,379,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de GER,DF,Mainz 05,de Bundesliga,27.0,0.0,0.0,0.0
Maxime Busi,413,23.0,1999.0,5,1.0,162,1.8,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.21,0.1,0.21,be BEL,"FW,DF",Reims,fr Ligue 1,26.0,0.0,0.0,0.0
Maxime Colin,555,31.0,1991.0,22,22.0,1832,20.4,0,0,0,0,0,0,3,0,0.3,0.3,0.4,0.7,23.0,67.0,22.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,fr FRA,DF,Metz,fr Ligue 1,34.0,0.0,0.0,0.0
Maxime Estève,828,21.0,2002.0,28,27.0,2304,25.6,1,1,2,1,0,0,8,0,0.5,0.5,0.3,0.8,23.0,63.0,13.0,0.09,0.09,0.18,0.09,0.18,0.04,0.02,0.06,0.04,0.06,fr FRA,DF,Burnley,eng Premier League,23.0,0.0004338394793926247,0.039047247169074574,0.039047247169074574
Maxime Gonalons,1003,34.0,1989.0,21,17.0,1296,14.4,1,0,1,1,0,0,4,0,0.4,0.4,0.2,0.6,8.0,81.0,10.0,0.07,0.0,0.07,0.07,0.07,0.03,0.01,0.04,0.03,0.04,fr FRA,MF,Clermont Foot,fr Ligue 1,36.0,0.0007710100231303007,0.06939625260235947,0.0
Maxime Lopez,1511,25.0,1997.0,21,9.0,940,10.5,0,0,0,0,0,0,1,0,0.2,0.2,0.8,1.0,16.0,66.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.16999999999999998,0.19,0.02,0.19,fr FRA,MF,Fiorentina,it Serie A,28.0,0.0,0.0,0.0
Maximilian Arnold,140,29.0,1994.0,30,27.0,2506,27.8,2,1,3,2,0,0,9,0,1.0,1.0,3.9,4.9,20.0,143.0,19.0,0.07,0.04,0.11,0.07,0.11,0.04,0.14,0.18,0.04,0.18,de GER,MF,Wolfsburg,de Bundesliga,31.0,0.0007977662544874351,0.07191657677094569,0.035958288385472846
Maximilian Bauer,238,23.0,2000.0,14,9.0,810,9.0,1,0,1,1,0,0,3,0,1.4,1.4,0.0,1.4,2.0,25.0,1.0,0.11,0.0,0.11,0.11,0.11,0.15,0.0,0.15,0.15,0.15,de GER,DF,Augsburg,de Bundesliga,25.0,0.0012330456226880395,0.11098779134295228,0.0
Maximilian Beier,255,20.0,2002.0,33,29.0,2420,26.9,5,1,10,5,0,0,0,0,5.3500000000000005,4.85,2.4,9.55,61.0,30.0,183.0,0.4,0.04,0.63,0.375,0.63,0.43,0.09,0.51,0.395,0.51,de GER,"FW,MF",Hoffenheim,de Bundesliga,23.0,0.0020652622883106154,0.18580453363062058,0.03716090672612412
Maximilian Breunig,384,22.0,2000.0,2,0.0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,de GER,FW,Freiburg,de Bundesliga,25.0,0.0,0.0,0.0
Maximilian Eggestein,798,26.0,1996.0,33,33.0,2914,32.4,1,2,3,1,0,0,6,0,2.4,2.4,2.8,5.2,42.0,162.0,72.0,0.03,0.06,0.09,0.03,0.09,0.07,0.09,0.16,0.07,0.16,de GER,MF,Freiburg,de Bundesliga,29.0,0.00034305317324185246,0.030854674483184207,0.06170934896636841
Maximilian Mittelstädt,1780,26.0,1997.0,31,23.0,2103,23.4,2,4,6,2,0,0,5,0,0.9,0.9,4.2,5.1,70.0,123.0,129.0,0.09,0.17,0.26,0.09,0.26,0.04,0.18,0.22,0.04,0.22,de GER,DF,Stuttgart,de Bundesliga,28.0,0.0009505703422053232,0.08543357539513029,0.17086715079026057
Maximilian Philipp,2117,29.0,1994.0,17,1.0,323,3.6,1,0,1,1,0,0,2,0,0.5,0.5,0.4,0.9,3.0,6.0,28.0,0.28,0.0,0.28,0.28,0.28,0.14,0.11,0.25,0.14,0.25,de GER,"FW,MF",Freiburg,de Bundesliga,31.0,0.0030864197530864196,0.2770083102493075,0.0
Maximilian Wittek,2780,27.0,1995.0,21,13.0,1070,11.9,3,1,4,3,0,0,4,0,1.3,1.3,1.4,2.6,17.0,49.0,64.0,0.25,0.08,0.34,0.25,0.34,0.11,0.11,0.22,0.11,0.22,de GER,"DF,FW",Bochum,de Bundesliga,30.0,0.0028011204481792717,0.2518891687657431,0.08396305625524769
Maximilian Wöber,2781,25.0,1998.0,25,24.0,2066,23.0,2,3,5,2,0,0,4,0,1.3,1.3,1.6,2.9,32.0,128.0,23.0,0.09,0.13,0.22,0.09,0.22,0.06,0.07,0.13,0.06,0.13,at AUT,DF,Gladbach,de Bundesliga,27.0,0.0009675858732462506,0.0869187309865276,0.1303780964797914
Maximiliano Caufriez,494,26.0,1997.0,20,20.0,1659,18.4,0,1,1,0,0,0,6,0,0.4,0.4,0.2,0.6,24.0,61.0,11.0,0.0,0.05,0.05,0.0,0.05,0.02,0.01,0.03,0.02,0.03,be BEL,DF,Clermont Foot,fr Ligue 1,28.0,0.0,0.0,0.054318305268875614
Maxwel Cornet,577,26.0,1996.0,7,1.0,112,1.2,1,0,1,1,0,0,0,0,0.4,0.4,0.2,0.6,3.0,2.0,8.0,0.4,0.0,0.75,0.375,0.7249999999999999,0.32,0.13,0.46,0.32,0.46,ci CIV,"MF,FW",West Ham,eng Premier League,29.0,0.008849557522123894,0.8264462809917356,0.0
Medon Berisha,291,19.0,2003.0,6,2.0,205,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.11,0.18,0.07,0.18,al ALB,"FW,MF",Lecce,it Serie A,22.0,0.0,0.0,0.0
Mehdi Bourabia,359,31.0,1991.0,10,3.0,200,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,ma MAR,MF,Frosinone,it Serie A,34.0,0.0,0.0,0.0
Mehdi Zeffane,2825,31.0,1992.0,23,15.0,1231,13.7,0,0,0,0,0,0,2,0,1.4,1.4,0.4,1.8,14.0,53.0,48.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.13,0.1,0.13,dz ALG,"DF,MF",Clermont Foot,fr Ligue 1,33.0,0.0,0.0,0.0
Melvin Bard,217,22.0,2000.0,32,31.0,2654,29.5,1,2,3,1,0,0,7,0,0.5,0.5,2.8,3.4,60.0,111.0,99.0,0.03,0.07,0.1,0.03,0.1,0.02,0.1,0.11,0.02,0.11,fr FRA,DF,Nice,fr Ligue 1,25.0,0.0003766478342749529,0.03388681802778719,0.06777363605557438
Memphis,1720,29.0,1994.0,23,9.0,893,9.9,5,1,6,5,0,0,2,0,5.3500000000000005,4.85,1.8,7.6,16.0,27.0,82.0,0.4,0.1,0.6,0.375,0.6,0.445,0.18,0.76,0.395,0.7250000000000001,nl NED,FW,Atlético Madrid,es La Liga,31.0,0.005592841163310962,0.5045408678102926,0.10090817356205853
Mergim Berisha,292,25.0,1998.0,8,2.0,266,3.0,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.1,5.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.445,0.26,0.71,0.395,0.71,de GER,FW,Hoffenheim,de Bundesliga,27.0,0.0,0.0,0.0
Merlin Röhl,2266,21.0,2002.0,24,17.0,1477,16.4,2,4,6,2,0,0,3,0,2.0,2.0,2.5,4.5,44.0,38.0,87.0,0.12,0.24,0.37,0.12,0.37,0.12,0.15,0.28,0.12,0.28,de GER,"MF,FW",Freiburg,de Bundesliga,23.0,0.0013531799729364006,0.1218769043266301,0.2437538086532602
Mert Kömür,1358,18.0,2005.0,4,1.0,118,1.3,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,7.0,4.0,9.0,0.4,0.0,0.75,0.375,0.7249999999999999,0.15,0.02,0.17,0.15,0.17,de GER,"MF,DF",Augsburg,de Bundesliga,20.0,0.008403361344537815,0.7633587786259541,0.0
Merveille Papela,2035,22.0,2001.0,11,3.0,257,2.9,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,6.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.22,0.11,0.22,de GER,"MF,DF",Mainz 05,de Bundesliga,24.0,0.0,0.0,0.0
Michael Amir Murillo,101,27.0,1996.0,16,10.0,997,11.1,3,2,5,3,0,0,3,0,0.8,0.8,1.2,2.0,6.0,35.0,52.0,0.27,0.18,0.45,0.27,0.45,0.07,0.11,0.18,0.07,0.18,pa PAN,DF,Marseille,fr Ligue 1,29.0,0.003006012024048096,0.27002700270027,0.18001800180018002
Michael Folorunsho,892,25.0,1998.0,34,33.0,2781,30.9,5,1,6,5,0,0,5,0,4.0,3.9,1.4,5.3,56.0,54.0,110.0,0.16,0.03,0.19,0.16,0.19,0.13,0.04,0.17,0.13,0.17,it ITA,"MF,FW",Hellas Verona,it Serie A,27.0,0.0017972681524083393,0.16175994823681655,0.03235198964736331
Michael Gregoritsch,1034,29.0,1994.0,32,19.0,1682,18.7,5,4,10,5,0,0,2,0,5.3500000000000005,4.85,1.0,9.55,12.0,48.0,89.0,0.37,0.21,0.59,0.37,0.59,0.445,0.05,0.55,0.395,0.55,at AUT,FW,Freiburg,de Bundesliga,31.0,0.0029708853238265003,0.2672367717797969,0.2137894174238375
Michael Kayode,1313,19.0,2004.0,26,22.0,2058,22.9,1,1,2,1,0,0,2,0,0.5,0.5,1.1,1.6,45.0,80.0,102.0,0.04,0.04,0.09,0.04,0.09,0.02,0.05,0.07,0.02,0.07,it ITA,DF,Fiorentina,it Serie A,21.0,0.00048567265662943174,0.04364906154517678,0.04364906154517678
Michael Keane,1315,30.0,1993.0,9,4.0,439,4.9,1,0,1,1,0,0,2,0,0.7,0.7,0.0,0.7,4.0,14.0,3.0,0.21,0.0,0.21,0.21,0.21,0.14,0.0,0.14,0.14,0.14,eng ENG,DF,Everton,eng Premier League,32.0,0.0022727272727272726,0.20366598778004072,0.0
Michael Ndiweni,1880,19.0,2003.0,1,0.0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eng ENG,FW,Newcastle Utd,eng Premier League,22.0,0.0,0.0,0.0
Michael Obafemi,1939,23.0,2000.0,2,0.0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.395,0.4,ie IRL,"FW,MF",Burnley,eng Premier League,25.0,0.0,0.0,0.0
Michael Olakigbe,1961,19.0,2004.0,8,0.0,59,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,10.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,eng ENG,"DF,FW",Brentford,eng Premier League,21.0,0.0,0.0,0.0
Michael Olise,1965,21.0,2001.0,19,14.0,1275,14.2,5,5,10,5,0,0,0,0,5.3500000000000005,4.7,4.35,9.55,68.0,78.0,134.0,0.4,0.3,0.75,0.375,0.7249999999999999,0.39,0.3225,0.7750000000000001,0.33,0.7250000000000001,fr FRA,"FW,MF",Crystal Palace,eng Premier League,24.0,0.003918495297805642,0.35186488388458836,0.35186488388458836
Michael Zetterer,2832,28.0,1995.0,27,27.0,2430,27.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,de GER,GK,Werder Bremen,de Bundesliga,30.0,0.0,0.0,0.0
Michail Antonio,117,33.0,1990.0,26,21.0,1695,18.8,5,2,8,5,0,0,6,0,5.3500000000000005,4.85,0.9,6.7,48.0,22.0,104.0,0.32,0.11,0.42,0.32,0.42,0.31,0.05,0.35,0.31,0.35,jm JAM,FW,West Ham,eng Premier League,35.0,0.00294811320754717,0.26581605528973945,0.10632642211589578
Michel Aebischer,32,26.0,1997.0,36,26.0,2230,24.8,0,1,1,0,0,0,8,0,1.1,1.1,1.5,2.6,26.0,125.0,55.0,0.0,0.04,0.04,0.0,0.04,0.04,0.06,0.11,0.04,0.11,ch SUI,MF,Bologna,it Serie A,28.0,0.0,0.0,0.04030632809351068
Michel Ndary Adopo,1874,23.0,2000.0,10,0.0,109,1.2,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.1,3.0,9.0,16.0,0.0,0.3,0.75,0.0,0.7249999999999999,0.06,0.06,0.11,0.06,0.11,fr FRA,MF,Atalanta,it Serie A,25.0,0.0,0.0,0.8264462809917356
Michele Cerofolini,503,24.0,1999.0,8,7.0,675,7.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,GK,Frosinone,it Serie A,26.0,0.0,0.0,0.0
Michele Di Gregorio,685,26.0,1997.0,33,33.0,2872,31.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,it ITA,GK,Monza,it Serie A,28.0,0.0,0.0,0.0
Micky van de Ven,2688,22.0,2001.0,27,27.0,2339,26.0,3,0,3,3,0,0,5,0,0.6,0.6,0.0,0.6,19.0,108.0,9.0,0.12,0.0,0.12,0.12,0.12,0.02,0.0,0.02,0.02,0.02,nl NED,DF,Tottenham,eng Premier League,24.0,0.001282051282051282,0.11534025374855823,0.0
Miguel,1747,23.0,1999.0,3,1.0,65,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13,es ESP,"FW,MF",Alavés,es La Liga,26.0,0.0,0.0,0.0
Miguel Almirón,81,29.0,1994.0,33,23.0,1937,21.5,3,1,4,3,0,0,2,0,4.5,4.5,2.6,7.2,77.0,78.0,162.0,0.14,0.05,0.19,0.14,0.19,0.21,0.12,0.33,0.21,0.33,py PAR,FW,Newcastle Utd,eng Premier League,31.0,0.0015479876160990713,0.1394700139470014,0.04649000464900046
Miguel Gutiérrez,1077,22.0,2001.0,35,35.0,3032,33.7,2,5,9,2,0,0,4,0,2.8,2.8,4.35,9.55,74.0,146.0,183.0,0.06,0.21,0.27,0.06,0.27,0.08,0.22,0.3,0.08,0.3,es ESP,DF,Girona,es La Liga,24.0,0.0006594131223211342,0.059329575793533075,0.14832393948383268
Miguel Rodríguez,2260,20.0,2003.0,15,2.0,300,3.3,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,14.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,0.07,0.05,0.11,0.07,0.11,es ESP,MF,Celta Vigo,es La Liga,22.0,0.0,0.0,0.0
Miguel Ángel Rubio,112,25.0,1998.0,19,17.0,1560,17.3,1,0,1,1,0,0,5,0,0.8,0.8,0.1,0.9,7.0,27.0,1.0,0.06,0.0,0.06,0.06,0.06,0.05,0.0,0.05,0.05,0.05,es ESP,DF,Granada,es La Liga,27.0,0.0006406149903907751,0.05777007510109762,0.0
Mihailo Ristić,2240,27.0,1995.0,12,9.0,808,9.0,0,0,0,0,0,0,2,0,0.3,0.3,0.1,0.5,24.0,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,rs SRB,"DF,MF",Celta Vigo,es La Liga,30.0,0.0,0.0,0.0
Mika Màrmol,1624,21.0,2002.0,36,36.0,3178,35.3,0,1,1,0,0,0,6,0,0.2,0.2,1.0,1.1,36.0,142.0,13.0,0.0,0.03,0.03,0.0,0.03,0.0,0.03,0.03,0.0,0.03,es ESP,DF,Las Palmas,es La Liga,23.0,0.0,0.0,0.028320589068252622
Mike Maignan,1569,28.0,1995.0,29,29.0,2609,29.0,0,1,1,0,0,0,1,0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01,fr FRA,GK,Milan,it Serie A,30.0,0.0,0.0,0.03447087211306446
Mike Trésor,2636,24.0,1999.0,16,3.0,420,4.7,0,0,0,0,0,0,0,0,0.5,0.5,0.4,0.9,15.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08,0.18,0.1,0.18,be BEL,"FW,MF",Burnley,eng Premier League,26.0,0.0,0.0,0.0
Mikel Jauregizar,1223,19.0,2003.0,7,1.0,151,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1,es ESP,MF,Athletic Club,es La Liga,22.0,0.0,0.0,0.0
Mikel Merino,1737,27.0,1996.0,32,27.0,2482,27.6,5,3,8,5,0,0,10,0,3.3,3.3,1.9,5.2,26.0,163.0,99.0,0.18,0.11,0.29,0.18,0.29,0.12,0.07,0.19,0.12,0.19,es ESP,MF,Real Sociedad,es La Liga,29.0,0.002013693113169553,0.18109380659181454,0.10865628395508872
Mikel Oyarzabal,2012,26.0,1997.0,33,23.0,2156,24.0,5,3,10,5,0,0,3,0,5.3500000000000005,4.85,1.7,9.2,27.0,39.0,126.0,0.38,0.13,0.5,0.29,0.42,0.38,0.07,0.45,0.31,0.39,es ESP,"FW,MF",Real Sociedad,es La Liga,28.0,0.0023180343069077423,0.2082465639316951,0.12494793835901707
Mikel Vesga,2695,30.0,1993.0,27,18.0,1534,17.0,3,1,4,1,0,0,2,0,2.7,1.1,1.2,2.3,10.0,88.0,29.0,0.18,0.06,0.23,0.06,0.12,0.16,0.07,0.23,0.07,0.14,es ESP,MF,Athletic Club,es La Liga,32.0,0.001954397394136808,0.1763668430335097,0.05878894767783656
Mikey Moore,1800,15.0,2007.0,2,0.0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eng ENG,MF,Tottenham,eng Premier League,18.0,0.0,0.0,0.0
Mikkel Damsgaard,630,23.0,2000.0,23,7.0,842,9.4,0,2,2,0,0,0,2,0,0.9,0.9,1.4,2.4,16.0,61.0,32.0,0.0,0.21,0.21,0.0,0.21,0.1,0.16,0.25,0.1,0.25,dk DEN,MF,Brentford,eng Premier League,25.0,0.0,0.0,0.21253985122210414
Mikkel Desler,679,28.0,1995.0,24,19.0,1544,17.2,0,1,1,0,0,0,2,0,1.1,1.0,0.7,1.7,30.0,81.0,96.0,0.0,0.06,0.06,0.0,0.06,0.06,0.04,0.1,0.06,0.1,dk DEN,DF,Toulouse,fr Ligue 1,30.0,0.0,0.0,0.058105752469494475
Mikkel Kaufmann,1312,22.0,2001.0,18,4.0,486,5.4,1,0,1,1,0,0,0,0,1.3,1.3,1.0,2.3,6.0,11.0,34.0,0.19,0.0,0.19,0.19,0.19,0.24,0.18,0.42,0.24,0.42,dk DEN,FW,Union Berlin,de Bundesliga,24.0,0.002053388090349076,0.18484288354898337,0.0
Milan Badelj,178,34.0,1989.0,33,32.0,2535,28.2,1,3,4,1,0,0,6,0,1.4,1.4,1.1,2.5,18.0,151.0,36.0,0.04,0.11,0.14,0.04,0.14,0.05,0.04,0.09,0.05,0.09,hr CRO,MF,Genoa,it Serie A,36.0,0.0003943217665615142,0.035448422545196735,0.10634526763559021
Milan Đurić,2850,33.0,1990.0,37,26.0,2461,27.4,5,2,10,5,0,0,4,0,5.3500000000000005,4.85,1.9,7.1,5.0,23.0,64.0,0.4,0.14,0.75,0.375,0.7249999999999999,0.445,0.14,0.69,0.37,0.51,ba BIH,FW,Hellas Verona,it Serie A,35.0,0.0020308692120227455,0.18241517694272164,0.07296607077708865
Milan Škriniar,2456,28.0,1995.0,24,17.0,1629,18.1,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,5.0,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,sk SVK,DF,Paris S-G,fr Ligue 1,30.0,0.0,0.0,0.0
Mile Svilar,2531,23.0,1999.0,15,15.0,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rs SRB,GK,Roma,it Serie A,26.0,0.0,0.0,0.0
Milos Kerkez,1330,19.0,2003.0,28,22.0,1970,21.9,0,1,1,0,0,0,4,0,1.2,1.2,0.8,2.0,46.0,44.0,93.0,0.0,0.05,0.05,0.0,0.05,0.06,0.04,0.09,0.06,0.09,hu HUN,DF,Bournemouth,eng Premier League,22.0,0.0,0.0,0.045641259698767686
Miloš Pantović,2031,27.0,1996.0,1,0.0,15,0.2,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,1.0,0.0,1.0,0.4,0.0,0.75,0.375,0.7249999999999999,0.445,0.0,0.7750000000000001,0.395,0.7250000000000001,rs SRB,MF,Union Berlin,de Bundesliga,29.0,0.0625,4.761904761904762,0.0
Miloš Veljković,2686,27.0,1995.0,23,21.0,1920,21.3,2,1,3,2,0,0,2,0,1.7,1.7,0.8,2.5,16.0,89.0,13.0,0.09,0.05,0.14,0.09,0.14,0.08,0.04,0.12,0.08,0.12,rs SRB,DF,Werder Bremen,de Bundesliga,30.0,0.001041124414367517,0.09385265133740027,0.046926325668700135
Milutin Osmajić,2000,24.0,1999.0,1,0.0,5,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.3225,0.7750000000000001,0.395,0.7250000000000001,me MNE,MF,Cádiz,es La Liga,26.0,0.0,0.0,0.0
Mirko Marić,1619,28.0,1995.0,10,1.0,287,3.2,1,0,1,1,0,0,0,0,0.9,0.9,0.5,1.3,2.0,4.0,30.0,0.31,0.0,0.31,0.31,0.31,0.27,0.15,0.42,0.27,0.42,hr CRO,FW,Monza,it Serie A,30.0,0.003472222222222222,0.3115264797507788,0.0
Mitchel Bakker,190,23.0,2000.0,14,3.0,382,4.2,1,0,1,1,0,0,1,0,0.2,0.2,0.1,0.3,12.0,10.0,20.0,0.24,0.0,0.24,0.24,0.24,0.05,0.03,0.08,0.05,0.08,nl NED,DF,Atalanta,it Serie A,25.0,0.0026109660574412533,0.23752969121140144,0.0
Mitchell Weiser,2753,29.0,1994.0,30,30.0,2636,29.3,3,5,10,3,0,0,5,0,3.8,3.8,4.2,7.9,77.0,111.0,183.0,0.1,0.24,0.34,0.1,0.34,0.13,0.14,0.27,0.13,0.27,de GER,"DF,MF",Werder Bremen,de Bundesliga,31.0,0.0011376564277588168,0.10235414534288638,0.17059024223814395
Modibo Sagnan,2311,24.0,1999.0,13,12.0,1054,11.7,2,0,2,2,0,0,5,0,1.2,1.2,0.3,1.5,7.0,25.0,5.0,0.17,0.0,0.17,0.17,0.17,0.1,0.03,0.13,0.1,0.13,ml MLI,DF,Montpellier,fr Ligue 1,26.0,0.0018957345971563982,0.1707941929974381,0.0
Mohamed Ali Cho,73,19.0,2004.0,28,12.0,1110,12.399999999999999,1,2,3,1,0,0,2,0,1.5,1.5,2.1,3.6,64.0,28.0,96.0,0.1,0.21,0.31,0.1,0.31,0.26,0.25,0.5,0.26,0.5,fr FRA,"FW,MF",Real Sociedad,es La Liga,21.0,0.0009000900090009,0.08058017727639002,0.16116035455278005
Mohamed Bamba,205,21.0,2001.0,16,14.0,1138,12.6,5,3,10,5,0,0,3,0,5.3500000000000005,4.85,2.1,7.7,25.0,16.0,69.0,0.4,0.24,0.75,0.375,0.7249999999999999,0.445,0.16,0.67,0.395,0.61,ci CIV,FW,Lorient,fr Ligue 1,24.0,0.004389815627743635,0.39651070578905634,0.2379064234734338
Mohamed Bechikh,244,18.0,2005.0,2,0.0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,"FW,MF",Strasbourg,fr Ligue 1,20.0,0.0,0.0,0.0
Mohamed Bouchenna,356,17.0,2006.0,2,0.0,29,0.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.19,0.3225,0.7750000000000001,0.19,0.7250000000000001,fr FRA,"MF,FW",Clermont Foot,fr Ligue 1,19.0,0.0,0.0,0.0
Mohamed Camara,434,23.0,2000.0,20,14.0,1035,11.5,1,2,3,0,0,0,4,0,1.5,0.7,0.6,1.3,14.0,76.0,22.0,0.09,0.17,0.26,0.0,0.17,0.13,0.06,0.18,0.06,0.11,ml MLI,MF,Monaco,fr Ligue 1,25.0,0.0009652509652509653,0.08688097306689835,0.1737619461337967
Mohamed El Arouch,141,19.0,2004.0,1,0.0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fr FRA,FW,Lyon,fr Ligue 1,21.0,0.0,0.0,0.0
